databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	side	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	tags
51223bd0-ffd1-11df-a976-0801200c9086	Despair	51223bd0-ffd1-11df-a976-0801200c9086.jpg	encounter	Treachery	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	86	Wilderlands																When Revealed: Remove 4 progress tokens from the current quest card. (If there are fewer than 4 progress tokens on the quest, remove all progress tokens from that quest.)	Shadow: Defending character does not count its [defense].	
51223bd0-ffd1-11df-a976-0801200c9087	The Brown Lands	51223bd0-ffd1-11df-a976-0801200c9087.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	87	Wilderlands			Wasteland.					5					1			Forced: After the players travel to The Brown Lands, place 1 progress token on it.		
51223bd0-ffd1-11df-a976-0801200c9088	The East Bight	51223bd0-ffd1-11df-a976-0801200c9088.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	88	Wilderlands			Wasteland.					1					6			When faced with the option to travel, the players must travel to The East Bight if there is no active location.		
51223bd0-ffd1-11df-a976-0801200c9089	Dol Guldur Orcs	51223bd0-ffd1-11df-a976-0801200c9089.jpg	encounter	Enemy	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	89	Dol Guldur Orcs			Dol Guldur. Orc.				10	2		2	0	3				When Revealed: The first player chooses 1 character currently committed to a quest. Deal 2 damage to that character.	Shadow: attacking enemy gets +1 [attack]. (+3 [attack] instead if this attack is undefended.)	
51223bd0-ffd1-11df-a976-0801200c9090	Chieftan Ufthak	51223bd0-ffd1-11df-a976-0801200c9090.jpg	encounter	Enemy	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	90	Dol Guldur Orcs			Dol Guldur. Orc.				35	2		3	3	6		4		Chieftain Ufthak get +2 [attack] for each resource token on him.  Forced: After Chieftain Ufthak attacks, place 1 resource token on him.		
51223bd0-ffd1-11df-a976-0801200c9091	Dol Guldur Beastmaster	51223bd0-ffd1-11df-a976-0801200c9091.jpg	encounter	Enemy	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	91	Dol Guldur Orcs			Dol Guldur. Orc.				35	2		3	1	5				Forced: When Dol Guldur Beastmaster attacks, deal it 1 additional shadow card.		
51223bd0-ffd1-11df-a976-0801200c9092	Driven by Shadow	51223bd0-ffd1-11df-a976-0801200c9092.jpg	encounter	Treachery	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	92	Dol Guldur Orcs																When Revealed: Each enemy and each location currently in the staging area gets +1 [threat] until the end of the phase. If there are no cards in the staging area, Driven by Shadow gains surge.	Shadow: Choose and discard 1 attachment from the defending character. (If this attack is undefended, discard all attachments you control.)	
51223bd0-ffd1-11df-a976-0801200c9093	The Necromancer's Reach	51223bd0-ffd1-11df-a976-0801200c9093.jpg	encounter	Treachery	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	93	Dol Guldur Orcs																When Revealed: Deal 1 damage to each exhausted character.		
51223bd0-ffd1-11df-a976-0801200c9094	Necromancer's Pass	51223bd0-ffd1-11df-a976-0801200c9094.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	94	Dol Guldur Orcs			Stronghold. Dol Guldur.					3					2			Travel: The first player must discard 2 cards from his hand at random to travel here.		
51223bd0-ffd1-11df-a976-0801200c9095	Enchanted Stream	51223bd0-ffd1-11df-a976-0801200c9095.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	95	Dol Guldur Orcs			Forest.					2					2			While Enchanted Stream is the active location, players cannot draw cards.		
51223bd0-ffd1-11df-a976-0801200c9096	Forest Spider	51223bd0-ffd1-11df-a976-0801200c9096.jpg	encounter	Enemy	Core Set	4	51223bd0-ffd1-11df-a976-0801200c9000	96	Passage Through Mirkwood			Creature. Spider.				25	2		2	1	4				Forced: After Forest Spider engages a player, it gets +1 [attack] until the end of the round.	Shadow: Defending player must choose and discard 1 attachment he controls.	
51223bd0-ffd1-11df-a976-0801200c9097	East Bight Patrol	51223bd0-ffd1-11df-a976-0801200c9097.jpg	encounter	Enemy	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	97	Passage Through Mirkwood			Goblin. Orc.				5	3		3	1	2					Shadow: attacking enemy gets +1 [attack]. (If this attack is undefended, also raise your threat by 3.)	
51223bd0-ffd1-11df-a976-0801200c9098	Black Forest Bats	51223bd0-ffd1-11df-a976-0801200c9098.jpg	encounter	Enemy	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	98	Passage Through Mirkwood			Creature.				15	1		1	0	2				When Revealed: Each player must choose 1 character currently committed to a quest, and remove that character from the quest. (The chosen character does not ready.)		
51223bd0-ffd1-11df-a976-0801200c9099	Old Forest Road	51223bd0-ffd1-11df-a976-0801200c9099.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	99	Passage Through Mirkwood			Forest.					1					3			Response: After you travel to Old Forest Road, the first player may choose and ready 1 character he controls.		
51223bd0-ffd1-11df-a976-0801200c9100	Forest Gate	51223bd0-ffd1-11df-a976-0801200c9100.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	100	Passage Through Mirkwood			Forest.					2					4			Response: After you travel to Forest Gate, the first player may draw 2 cards.		
51223bd0-ffd1-11df-a976-0801200c9101	Dungeon Jailor	51223bd0-ffd1-11df-a976-0801200c9101.jpg	encounter	Enemy	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	101	Escape from Dol Guldur			Dol Guldur. Orc.				38	1		2	3	5		5		Forced: If Dungeon Jailor is in the staging area after the players have just quested unsuccessfully, shuffle 1 unclaimed objective card from the staging area back into the encounter deck.		
51223bd0-ffd1-11df-a976-0801200c9102	Nazgûl of Dol Guldur	51223bd0-ffd1-11df-a976-0801200c9102.jpg	encounter	Enemy	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	102	Escape from Dol Guldur			Nazgul.				40	5		4	3	9				No attachments can be played on Nazgul of Dol Guldur.  Forced: When the prisoner is "rescued", move Nazgul of Dol Guldur into the staging area.  Forced: After a shadow effect dealt to Nazgul of Dol Guldur resolves, the engaged player must choose and discard 1 character he controls.		
51223bd0-ffd1-11df-a976-0801200c9103	Cavern Guardian	51223bd0-ffd1-11df-a976-0801200c9103.jpg	encounter	Enemy	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	103	Escape from Dol Guldur			Undead.	Doomed 1.			8	2		2	1	2					Shadow: Choose and discard 1 attachment you control. Discarded  objective cards are returned to the staging area. (If this attack is  undefended, discard all attachments you control.)	
51223bd0-ffd1-11df-a976-0801200c9104	Under the Shadow	51223bd0-ffd1-11df-a976-0801200c9104.jpg	encounter	Treachery	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	104	Escape from Dol Guldur																When Revealed: Until the end of the phase, raise the total [threat] in the  staging area by X, where X is the number of players in the game.	Shadow: Defending player raises his threat by the number of enemies  with which he is engaged.	
51223bd0-ffd1-11df-a976-0801200c9105	Iron Shackles	51223bd0-ffd1-11df-a976-0801200c9105.jpg	encounter	Treachery	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	105	Escape from Dol Guldur																When Revealed: Attach Iron Shackles to the top of the first player's deck. (Counts as a Condition attachment with the text: "The next time a player would draw 1 or more cards from attached deck, discard Iron Shackles instead.")	Shadow: Resolve the "When Revealed" effect of Iron Shackles.	
51223bd0-ffd1-11df-a976-0801200c9106	Endless Caverns	51223bd0-ffd1-11df-a976-0801200c9106.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	106	Escape from Dol Guldur			Dungeon.	Doomed 1. Surge.				1					3					
51223bd0-ffd1-11df-a976-0801200c9107	Tower Gate	51223bd0-ffd1-11df-a976-0801200c9107.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	107	Escape from Dol Guldur			Dungeon.					2					1			Forced: After travelling to Tower Gate, each player places the top card of his deck, face down in front of him, as if it just engaged him from the staging area. These cards are called "Orc Guard", and act as enemies with: 1 hit point, 1 [attack], and 1 [defense].		
51223bd0-ffd1-11df-a976-0801200c9108	Gandalf's Map	51223bd0-ffd1-11df-a976-0801200c9108.jpg	encounter	Objective	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	108	Escape from Dol Guldur			Item.	Guarded. Restricted.												Action: Raise your threat by 2 to claim this objective when it is free of encounters. When claimed, attach Gandalf's Map to a hero you control. (Counts as an attachment. If detached, return Gandalf's Map to the staging area.)   Attached hero cannot attack or defend.		
51223bd0-ffd1-11df-a976-0801200c9109	Dungeon Torch	51223bd0-ffd1-11df-a976-0801200c9109.jpg	encounter	Objective	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	109	Escape from Dol Guldur			Item.	Guarded. Restricted.												Action: Raise your threat by 2 to claim this objective when it is free of encounters. When claimed, attach Dungeon Torch to a hero you control. (Counts as an attachment. If detached, return Dungeon Torch to the staging area.)  Forced: At the end of each round, raise attached hero's controller's threat by 2.		
51223bd0-ffd1-11df-a976-0801200c9110	Shadow Key	51223bd0-ffd1-11df-a976-0801200c9110.jpg	encounter	Objective	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	110	Escape from Dol Guldur			Item.	Guarded. Restricted.												Action: Raise your threat by 2 to claim this objective when it is free of encounters. When claimed, attach Shadow Key to a hero you control. (Counts as an attachment. If detached, return Shadow Key to the staging area.)  Forced: At the end of each round, attached hero suffers 1 damage.		
51223bd0-ffd1-11df-a976-0801200c9111	Misty Mountain Goblins	51223bd0-ffd1-11df-a976-0801200c9111.jpg	encounter	Enemy	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	111	Journey Down the Anduin			Goblin. Orc.				15	2		2	1	3				Forced: After Misty Mountain Goblins attacks, remove 1 progress token from the current quest.	Shadow: Remove 1 progress token from the current quest. (3 progress tokens instead if this attack is undefended.)	
51223bd0-ffd1-11df-a976-0801200c9112	Massing at Night	51223bd0-ffd1-11df-a976-0801200c9112.jpg	encounter	Treachery	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	112	Journey Down the Anduin																When Revealed: Reveal X additional cards from the encounter deck. X is the number of players in the game.	Shadow: Deal X shadow cards to this attacker. X is the number of players in the game.	
51223bd0-ffd1-11df-a976-0801200c9113	Banks of the Anduin	51223bd0-ffd1-11df-a976-0801200c9113.jpg	encounter	Location	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	113	Journey Down the Anduin			Riverland.					1					3			Forced: If Banks of the Anduin leaves play, return it to the top of the encounter deck instead of placing it in the discard pile.		
51223bd0-ffd1-11df-a976-0801200c9114	Gladden Fields	51223bd0-ffd1-11df-a976-0801200c9114.jpg	encounter	Location	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	114	Journey Down the Anduin			Marshland.					3					3	3		Forced: While Gladden Fields is the active location, each player must raise his threat by an additional point during the refresh phase.		
51223bd0-ffd1-11df-a976-0801200c9115	Eastern Crows	51223bd0-ffd1-11df-a976-0801200c9115.jpg	encounter	Enemy	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	115	Sauron's Reach			Creature.	Surge.			30	1		1	0	1				Forced: After Eastern Crows is defeated, shuffle it back into the encounter deck.	Shadow: attacking enemy gets +1 [attack]. (+2 [attack] instead if defending player's threat is 35 or higher.)	
51223bd0-ffd1-11df-a976-0801200c9116	Evil Storm	51223bd0-ffd1-11df-a976-0801200c9116.jpg	encounter	Treachery	Core Set	3	51223bd0-ffd1-11df-a976-0801200c9000	116	Sauron's Reach																When Revealed: Deal 1 damage to each character controlled by each player with a threat of 35 or higher.		
51223bd0-ffd1-11df-a976-0801200c9117	Pursued by Shadow	51223bd0-ffd1-11df-a976-0801200c9117.jpg	encounter	Treachery	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	117	Sauron's Reach																When Revealed: Each player raises his threat by 1 for each character he controls that is not currently committed to a quest.	Shadow: Defending player chooses and returns 1 exhausted ally he controls to its owner's hand. If he controls no exhausted allies, raise his threat by 3.	
51223bd0-ffd1-11df-a976-0801200c9118	Treacherous Fog	51223bd0-ffd1-11df-a976-0801200c9118.jpg	encounter	Treachery	Core Set	2	51223bd0-ffd1-11df-a976-0801200c9000	118	Sauron's Reach																When Revealed: Each location in the staging area gets +1 [threat] until the end of the phase. Then, each player with a threat of 35 or higher chooses and discards 1 card from his hand.		
51223bd0-ffd1-11df-a976-0801200c9119	Flies and Spiders	51223bd0-ffd1-11df-a976-0801200c9119.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	119	Passage Through Mirkwood					1	A										Setup: Search the encounter deck for 1 copy of the Forest Spider and 1 copy of the Old Forest Road, and add them to the staging area. Then, shuffle the encounter deck.		
51223bd0-ffd1-11df-a976-0801200c9119	Flies and Spiders	51223bd0-ffd1-11df-a976-0801200c9119.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	119	Passage Through Mirkwood					1	B							8					
51223bd0-ffd1-11df-a976-0801200c9121	A Fork in the Road	51223bd0-ffd1-11df-a976-0801200c9121.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	120	Passage Through Mirkwood					2	A												
51223bd0-ffd1-11df-a976-0801200c9121	A Fork in the Road	51223bd0-ffd1-11df-a976-0801200c9121.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	120	Passage Through Mirkwood					2	B							2			Forced: When you defeat this stage, proceed to one of the 2 "A Chosen Path" stages, at random.		
51223bd0-ffd1-11df-a976-0801200c9123	A Chosen Path	51223bd0-ffd1-11df-a976-0801200c9123.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	121	Passage Through Mirkwood					3	A												
51223bd0-ffd1-11df-a976-0801200c9123	"Don't Leave the Path!"	51223bd0-ffd1-11df-a976-0801200c9123.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	121	Passage Through Mirkwood					3	B							0			When Revealed: Each player must search the encounter deck and discard pile for 1 Spider card of his choice, and add it to the staging area.  The players must find and defeat Ungoliant's Spawn to win this game.		
51223bd0-ffd1-11df-a976-0801200c9125	A Chosen Path	51223bd0-ffd1-11df-a976-0801200c9125.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	122	Passage Through Mirkwood					3	A												
51223bd0-ffd1-11df-a976-0801200c9125	Beorn's Path	51223bd0-ffd1-11df-a976-0801200c9125.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	122	Passage Through Mirkwood					3	B							10			Players cannot defeat this stage while Ungoliant's Spawn is in play. If players defeat this stage, they have won the game.		
51223bd0-ffd1-11df-a976-0801200c9127	The Necromancer's Tower	51223bd0-ffd1-11df-a976-0801200c9127.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	123	Escape from Dol Guldur					1	A										Setup: Search the encounter deck for the 3 objective cards, reveal and place them in the staging area. Also, place the Nazgul of Dol Guldur face up but out of play, alongside the quest deck. Then, shuffle the encounter deck, and attach 1 encounter to each objective card.		
51223bd0-ffd1-11df-a976-0801200c9127	The Necromancer's Tower	51223bd0-ffd1-11df-a976-0801200c9127.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	123	Escape from Dol Guldur					1	B							9			When Revealed: Randomly select 1 hero card (among all the heroes controlled by the players) and turn it facedown. That hero is now considered a "prisoner", cannot be used, cannot be damaged, and does not collect resources, until it is "rescued" (as instructed by card effects) later in this quest.  The players, as a group, cannot play more than 1 ally card each round.  Players cannot advance to the next stage of this quest unless they have at least 1 objective card.		
51223bd0-ffd1-11df-a976-0801200c9129	Through the Caverns	51223bd0-ffd1-11df-a976-0801200c9129.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	124	Escape from Dol Guldur					2	A												
51223bd0-ffd1-11df-a976-0801200c9129	Through the Caverns	51223bd0-ffd1-11df-a976-0801200c9129.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	124	Escape from Dol Guldur					2	B							15			Response: After placing any number of progress tokens on this card, flip the "prisoner" hero card face-up, and place 1 damage token on it. This hero has been "rescued", and may now be used by its controller.  The players, as a group, cannot play more than 1 ally card each round.  Players cannot advance to the next stage of this quest unless they have rescued the prisoner and have all 3 "Escape from Dol Guldur" objective cards.		
51223bd0-ffd1-11df-a976-0801200c9131	Out of the Dungeons	51223bd0-ffd1-11df-a976-0801200c9131.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	125	Escape from Dol Guldur					3	A												
51223bd0-ffd1-11df-a976-0801200c9131	Out of the Dungeons	51223bd0-ffd1-11df-a976-0801200c9131.B.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	125	Escape from Dol Guldur					3	B							7			Forced: At the beginning of each quest phase, each player places the top card of his deck, face down in front of him, as if it just engaged him from the staging area. These cards are called "Orc Guard", and act as enemies with: 1 hit point, 1 [attack], and 1 [defense].  Players cannot defeat this stage while Nazgul of Dol Guldur is in play. If this stage is defeated and Nazgul of Dol Guldur is not in play, the players have won the game.		
51223bd0-ffd1-11df-a976-0801200c9133	To the River...	51223bd0-ffd1-11df-a976-0801200c9133.jpg	multi_sided	Quest	Core Set	1	51223bd0-ffd1-11df-a976-0801200c9000	126	Journey Down the Anduin					1	A										Setup: Each player reveals 1 card from the top of the encounter deck, and adds it to the staging area.		
